,Year_Birth,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,web_purchases,cat_purchases,in_store_purchases,NumWebVisitsMonth,Complain,children,accepted_offer,total_purchases,enroll_yr,total_spent
1932,1982,Masters,Married,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,1,0,6,2014,44
1933,1968,Masters,Married,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,2,0,6,2014,63
1934,1951,College,Married,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,1,0,21,2013,901
1935,1975,Masters,Coupled,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,2,0,4,2012,38
1936,1956,PhD,Single,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,1,1,15,2013,455
1937,1949,PhD,Single,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,1,1,21,2012,775
1938,1959,Masters,Married,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,1,0,3,2014,15
1939,1973,College,Married,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,1,0,5,2013,38
1940,1984,PhD,Married,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,0,0,4,21,2014,1512
1941,1950,College,Coupled,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,1,0,4,2013,43
1942,1977,College,Single,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,1,0,4,2012,42
1943,1984,College,Married,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,22,2014,1089
1944,1976,Masters,Married,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,1,0,7,2012,162
1945,1951,College,Single,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,17,2013,1272
1946,1982,College,Married,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,1,18,2012,1173
1947,1974,Masters,Married,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,1,0,21,2014,816
1948,1968,College,Single,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,2,0,6,2013,74
1949,1954,College,Coupled,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,1,0,7,2013,134
1950,1940,PhD,Single,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,8,2013,157
1951,1976,College,Married,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,1,0,16,2013,561
1952,1951,College,Single,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,18,2014,1336
1953,1976,PhD,Coupled,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,1,22,2012,2092
1954,1964,PhD,Single,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,15,2013,463
1955,1950,PhD,Single,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,16,2014,1130
1956,1976,College,Coupled,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,1,0,4,2014,20
1957,1956,College,Single,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,0,1,1,13,2012,377
1958,1990,College,Single,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,2,27,2013,1544
1959,1950,PhD,Single,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,2,0,7,2014,138
1960,1965,Masters,Married,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,1,0,23,2013,1012
1961,1962,PhD,Single,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,0,4,14,2013,1766
1962,1978,College,Married,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,2,0,6,2014,45
1963,1952,College,Single,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,2,1,7,2013,161
1964,1966,College,Single,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,1,0,7,2014,144
1965,1947,College,Coupled,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,25,2013,1734
1966,1972,College,Coupled,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,1,0,20,2013,823
1967,1963,College,Coupled,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,1,0,26,2014,1138
1968,1949,College,Single,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,2,20,2013,1429
1969,1978,Masters,Coupled,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,2,20,2014,1371
1970,1966,College,Single,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,0,1,1,14,2013,982
1971,1983,College,Single,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,0,1,1,4,2014,44
1972,1971,College,Coupled,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,2,1,12,2013,318
1973,1975,College,Married,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,1,0,14,2013,434
1974,1971,Masters,Married,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,2,0,9,2013,198
1975,1969,College,Married,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,1,0,25,2013,359
1976,1963,Masters,Married,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,16,2012,576
1977,1968,PhD,Single,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,2,0,7,2013,88
1978,1979,College,Married,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,1,1,5,2014,63
1979,1984,Masters,Single,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,0,1,2,3,2012,27
1980,1984,College,Married,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,1,0,8,2013,193
1981,1974,PhD,Single,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,1,1,6,2012,101
1982,1951,College,Married,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,2,21,2014,2211
1983,1962,Masters,Married,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,1,0,7,2013,140
1984,1975,College,Single,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,2,0,14,2013,415
1985,1957,College,Coupled,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,1,0,3,2012,22
1986,1978,College,Married,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,2,0,10,2013,263
1987,1991,College,Married,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,11,2013,393
1988,1986,College,Married,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,1,0,7,2013,147
1989,1956,College,Married,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,1,0,14,2014,443
1990,1963,PhD,Single,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,2,18,2013,1958
1991,1971,Masters,Married,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,1,0,8,2013,174
1992,1947,Masters,Single,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,2,27,2013,2217
1993,1958,College,Single,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,2,15,2014,1691
1994,1960,College,Coupled,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,2,0,4,2013,25
1995,1980,Masters,Married,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,0,0,4,21,2014,809
1996,1975,College,Married,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,2,15,2012,895
1997,1975,PhD,Coupled,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,1,0,15,2012,484
1998,1973,PhD,Married,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,0,1,1,14,2013,413
1999,1980,Masters,Single,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,1,0,11,2014,331
2000,1970,College,Single,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,1,0,4,2013,25
2001,1967,PhD,Single,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,1,0,3,2013,13
2002,1970,College,Married,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,1,1,7,2012,115
2003,1966,College,Single,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,3,2014,16
2004,1972,Masters,Single,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,2,0,6,2013,92
2005,1977,College,Married,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,1,0,5,2013,52
2006,1970,College,Married,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,1,0,20,2012,1464
2007,1964,College,Single,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,0,1,1,13,2013,441
2008,1959,PhD,Single,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,1,0,11,2013,283
2009,1966,PhD,Coupled,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,1,0,20,2014,747
2010,1958,College,Single,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,16,2013,1870
2011,1986,College,Single,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,1,0,8,2013,165
2012,1977,College,Coupled,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,0,4,23,2013,1941
2013,1981,High_school,Married,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,21,2013,839
2014,1958,College,Single,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,1,24,2012,1655
2015,1975,Masters,Married,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,2,0,3,2013,23
2016,1983,College,Married,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,1,5,2013,66
2017,1967,College,Coupled,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,2,0,5,2013,37
2018,1951,College,Single,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,1,2,0,4,2014,21
2019,1972,College,Coupled,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,3,0,3,2012,22
2020,1978,College,Coupled,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,1,0,6,2014,78
2021,1982,Masters,Married,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,1,0,5,2013,79
2022,1956,College,Married,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,2,0,11,2014,265
2023,1952,Masters,Married,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,1,0,17,2014,1175
2024,1965,PhD,Married,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,1,0,26,2013,1305
2025,1979,Masters,Married,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,1,0,6,2014,46
2026,1965,College,Coupled,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,2,0,3,2013,25
2027,1953,College,Single,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,4,2013,46
2028,1949,Masters,Coupled,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,2,22,2012,874
2029,1985,Masters,Coupled,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,1,0,6,2012,100
2030,1947,PhD,Single,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,0,1,2,23,2013,930
2031,1955,College,Married,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,1,0,20,2013,868
2032,1976,College,Married,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,1,0,6,2013,45
2033,1975,College,Coupled,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,1,0,25,2013,1260
2034,1984,College,Married,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,0,1,1,11,2013,414
2035,1950,College,Coupled,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,1,0,13,2013,392
2036,1977,College,Married,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,2,0,25,2012,1109
2037,1951,College,Single,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,1,0,18,2013,639
2038,1984,College,Married,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,1,0,5,2013,79
2039,1982,College,Coupled,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,0,0,1,23,2013,1665
2040,1991,College,Single,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,17,2013,692
2041,1970,College,Single,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,3,0,19,2012,1392
2042,1981,College,Married,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,1,0,5,2013,44
2043,1979,Masters,Married,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,1,0,5,2013,50
2044,1971,College,Married,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,1,0,13,2012,467
2045,1970,College,Single,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,1,0,9,2013,223
2046,1959,College,Married,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,1,0,8,2014,158
2047,1973,College,Married,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,2,27,2013,1211
2048,1970,College,Single,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,1,1,12,2012,1575
2049,1947,Masters,Married,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,21,2013,1208
2050,1951,College,Married,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,2,0,4,2013,43
2051,1975,College,Single,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,2,1,15,2013,527
2052,1959,College,Single,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,1,0,13,2014,932
2053,1955,Masters,Single,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,2,0,6,2014,71
2054,1953,College,Coupled,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,2,0,4,2014,54
2055,1965,College,Single,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,6,2013,129
2056,1973,College,Single,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,1,0,24,2012,1615
2057,1976,PhD,Single,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,1,0,23,2013,1034
2058,1950,College,Married,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,1,0,23,2013,1088
2059,1969,Masters,Coupled,52247.25135379061,52,375,42,48,94,66,96,7,4,10,4,3,0,2,0,18,2013,721
2060,1969,College,Coupled,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,1,0,7,2013,137
2061,1981,PhD,Single,52247.25135379061,82,23,0,15,0,2,7,2,3,0,3,6,0,1,0,6,2013,47
2062,1982,PhD,Coupled,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,16,2013,1244
2063,1978,College,Coupled,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,2,0,5,2013,41
2064,1974,College,Married,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,1,0,27,2012,1174
2065,1951,College,Single,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,1,0,13,2013,993
2066,1948,College,Married,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,6,2013,100
2067,1952,PhD,Married,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,1,0,15,2012,1680
2068,1984,College,Married,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,1,0,7,2014,98
2069,1979,College,Coupled,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,1,0,4,2013,48
2070,1949,College,Coupled,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,1,0,16,2013,519
2071,1956,College,Married,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,1,0,19,2013,715
2072,1969,College,Married,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,1,0,4,2013,37
2073,1987,PhD,Single,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,1,18,2013,653
2074,1983,College,Married,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,20,2013,1455
2075,1970,College,Single,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,1,1,17,2014,602
2076,1977,Masters,Married,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,1,0,4,2013,26
2077,1960,High_school,Single,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,6,2014,102
2078,1971,College,Married,52247.25135379061,82,71,1,16,0,0,9,4,2,1,3,8,0,2,0,6,2013,97
2079,1954,Masters,Coupled,52247.25135379061,83,161,0,22,0,0,24,2,4,1,4,6,0,1,0,9,2013,207
2080,1973,College,Married,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,1,0,7,2012,176
2081,1955,College,Single,52247.25135379061,95,264,0,21,12,6,147,3,6,1,5,7,0,1,0,12,2013,450
2082,1960,College,Married,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,1,0,13,2012,433
2083,1988,College,Married,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,29,2013,1366
2084,1943,Masters,Single,52247.25135379061,75,532,126,490,164,126,126,1,5,5,11,1,0,0,2,21,2013,1564
2085,1969,College,Married,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,1,0,24,2013,1001
2086,1992,Masters,Married,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,17,2012,961
2087,1959,College,Married,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,1,1,22,2014,1518
2088,1980,College,Single,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,1,0,6,2013,56
2089,1971,Masters,Married,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,1,0,3,2013,22
2090,1974,Masters,Single,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,2,1,14,2013,400
2091,1969,High_school,Coupled,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,3,2013,26
2092,1976,College,Coupled,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,1,0,12,2014,350
2094,1949,Masters,Coupled,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,0,1,2,22,2012,874
2095,1950,PhD,Married,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,2,0,4,2013,40
2096,1975,College,Coupled,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,18,2013,1367
2097,1956,College,Single,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,2,0,10,2013,264
2098,1976,Masters,Married,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,0,1,3,18,2012,2053
2099,1975,College,Married,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,2,9,2012,1376
2100,1976,Masters,Married,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,2,0,4,2014,45
2101,1949,PhD,Coupled,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,1,0,24,2014,976
2102,1984,Masters,Married,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,1,1,4,2012,51
2103,1974,PhD,Married,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,1,2,18,2014,1264
2104,1972,High_school,Married,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,6,2013,75
2105,1986,High_school,Married,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,1,0,5,2012,57
2106,1962,Masters,Married,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,1,0,7,2013,140
2107,1970,College,Single,72967.0,1,158,35,179,0,0,125,2,7,2,8,5,0,1,2,17,2012,497
2108,1949,Masters,Married,48150.0,24,173,2,39,3,2,47,3,5,1,4,7,0,1,0,10,2013,266
2109,1961,College,Single,82332.0,89,830,59,968,51,79,19,1,5,3,12,2,0,0,2,20,2012,2006
2110,1955,College,Single,58275.0,48,189,10,253,56,43,64,6,8,2,7,7,0,2,0,17,2013,615
2111,1981,PhD,Coupled,44953.0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,1,23,2012,1021
2112,1953,College,Coupled,34587.0,68,7,2,9,2,0,2,2,1,0,3,4,0,2,0,4,2014,22
2113,1974,Masters,Coupled,43018.0,46,35,4,17,7,6,64,1,2,2,2,5,0,1,0,6,2013,133
2114,1954,Masters,Married,45736.0,92,188,3,180,20,3,43,5,7,1,6,7,0,1,0,14,2013,437
2115,1969,Masters,Coupled,66476.0,80,742,28,152,25,9,57,2,6,8,10,4,0,1,0,24,2013,1013
2116,1981,Masters,Married,27733.0,16,0,7,5,26,2,17,2,2,0,3,7,0,1,0,5,2013,57
2117,1952,PhD,Coupled,69805.0,50,750,71,174,13,10,20,2,6,8,11,2,0,1,0,25,2014,1038
2118,1962,Masters,Single,72217.0,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,21,2013,1573
2119,1971,College,Single,25818.0,51,5,2,8,2,2,9,1,0,1,2,7,0,1,0,3,2012,28
2120,1976,Masters,Coupled,37509.0,24,37,5,56,12,8,5,2,3,0,4,7,0,1,0,7,2012,123
2121,1976,Masters,Coupled,25176.0,79,4,0,4,0,0,5,1,1,0,2,7,0,2,0,3,2013,13
2122,1980,College,Married,43586.0,26,99,2,11,4,0,16,3,3,0,4,8,0,1,0,7,2012,132
2123,1956,Masters,Married,53230.0,86,176,72,98,136,21,229,4,5,2,12,5,0,1,0,19,2012,732
2124,1957,College,Coupled,50116.0,68,54,0,10,0,0,2,2,1,0,4,5,0,2,1,5,2014,66
2125,1972,College,Coupled,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,0,3,23,2013,1631
2126,1966,College,Married,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,1,0,16,2013,608
2127,1986,PhD,Married,82333.0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,2,17,2013,1822
2128,1965,PhD,Coupled,65220.0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,1,19,2012,1282
2129,1974,College,Coupled,33590.0,65,4,0,2,0,0,2,1,1,0,2,7,0,3,0,3,2013,8
2130,1976,College,Single,30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,1,0,4,2013,43
2131,1976,Masters,Single,72309.0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,2,19,2013,1931
2132,1949,PhD,Married,156924.0,85,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2013,8
2133,1980,High_school,Married,16005.0,69,1,3,2,20,30,47,3,2,1,2,8,0,1,0,5,2012,103
2135,1965,College,Married,58692.0,21,301,11,61,4,7,11,1,8,2,4,7,0,1,0,14,2014,395
2136,1969,College,Single,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,2,1,10,2013,258
2137,1970,College,Single,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,1,0,4,2014,25
2138,1954,Masters,Single,62637.0,76,104,12,48,4,12,5,1,2,2,5,2,0,1,0,9,2014,185
2139,1966,Masters,Single,29435.0,11,70,3,37,4,2,64,4,3,2,2,9,0,2,1,7,2012,180
2140,1974,College,Single,19346.0,26,2,0,9,3,6,2,1,1,0,3,8,0,1,0,4,2014,22
2141,1971,College,Married,35788.0,34,23,2,11,3,1,4,2,2,0,3,6,0,2,0,5,2014,44
2142,1968,College,Single,36997.0,72,43,4,12,8,0,27,5,2,1,4,5,0,2,0,7,2013,94
2143,1957,College,Married,23539.0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,6,2014,81
2144,1973,College,Single,65333.0,58,654,7,92,0,15,30,7,9,4,8,6,0,1,2,21,2014,798
2145,1957,College,Single,78499.0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,2,18,2013,1334
2146,1971,PhD,Coupled,29732.0,23,25,0,8,0,1,4,1,2,0,2,9,0,1,0,4,2014,38
2147,1960,Masters,Coupled,41275.0,33,24,4,22,0,2,9,4,3,1,3,5,0,3,0,7,2014,61
2148,1973,PhD,Coupled,63516.0,30,141,11,114,15,14,5,4,4,1,7,5,0,2,0,12,2013,300
2149,1962,PhD,Married,42769.0,15,71,0,13,3,1,0,2,1,1,4,4,0,1,0,6,2013,88
2150,1958,Masters,Married,49572.0,25,35,1,16,0,1,1,2,2,0,3,7,0,2,0,5,2013,54
2151,1972,College,Married,69209.0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,1,14,2012,1782
2152,1976,College,Married,17148.0,80,9,9,11,13,10,16,4,3,1,3,8,0,1,0,7,2014,68
2153,1969,College,Single,40590.0,30,154,0,50,6,11,37,5,3,4,3,6,0,2,1,10,2013,258
2154,1976,Masters,Coupled,30560.0,6,9,1,5,4,5,7,1,1,0,3,7,0,1,0,4,2013,31
2155,1983,Masters,Married,32146.0,16,26,3,23,4,7,3,2,2,0,4,6,0,1,0,6,2014,66
2156,1964,Masters,Single,41713.0,57,77,8,44,10,10,25,5,3,1,4,6,0,2,0,8,2014,174
2157,1975,Masters,Coupled,34176.0,9,11,2,7,4,2,2,1,1,0,3,3,0,1,0,4,2014,28
2158,1955,PhD,Married,58482.0,59,576,7,115,19,7,7,2,7,4,9,6,0,1,1,20,2014,731
2159,1965,College,Single,59686.0,78,89,15,89,34,42,5,1,4,1,6,4,0,1,0,11,2014,274
2160,1964,PhD,Married,60896.0,90,1013,30,399,60,46,153,3,9,10,4,6,0,1,1,23,2012,1701
2161,1980,College,Coupled,62994.0,74,224,12,48,4,12,12,1,6,2,4,6,0,1,0,12,2014,312
2162,1957,College,Coupled,47320.0,10,200,19,111,50,15,19,6,5,1,8,6,0,1,0,14,2013,414
2163,1949,Masters,Single,74859.0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,1,22,2013,1565
2164,1992,High_school,Single,15253.0,13,1,3,3,8,1,13,2,1,0,3,7,0,1,0,4,2013,29
2165,1974,PhD,Single,31560.0,98,62,1,20,4,0,7,2,2,1,3,8,0,1,0,6,2013,94
2166,1954,College,Single,72071.0,4,531,69,300,150,138,150,3,5,4,8,2,0,1,0,17,2013,1338
2167,1990,Masters,Single,91172.0,94,162,28,818,0,28,56,0,4,3,7,3,0,0,5,14,2013,1092
2168,1984,College,Married,90000.0,91,675,144,133,94,192,241,1,4,8,5,1,0,0,3,17,2013,1479
2169,1981,College,Single,41967.0,66,23,4,10,0,2,15,1,1,0,3,4,0,2,0,4,2013,54
2170,1965,College,Single,69263.0,14,492,5,32,13,5,21,1,9,1,7,6,0,1,1,17,2014,568
2171,1970,Masters,Single,65706.0,77,918,10,129,13,0,129,1,11,3,12,7,0,0,4,26,2013,1199
2172,1975,College,Coupled,60934.0,41,224,155,155,192,93,54,2,6,4,11,4,0,1,0,21,2014,873
2173,1951,College,Married,71965.0,21,572,19,286,50,38,248,3,6,3,5,3,0,1,0,14,2013,1213
2174,1955,College,Married,65210.0,25,626,0,70,0,7,28,2,9,3,8,6,0,1,2,20,2014,731
2175,1975,PhD,Married,79174.0,2,1074,37,518,193,92,129,1,5,6,7,2,0,0,3,18,2013,2043
2176,1967,Masters,Single,81380.0,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,16,2012,1893
2178,1971,College,Married,52914.0,32,254,10,44,30,10,227,2,7,3,3,7,0,1,1,13,2013,575
2179,1955,College,Coupled,38946.0,84,116,6,82,6,6,41,2,3,1,6,5,0,1,0,10,2013,257
2180,1974,College,Married,26067.0,49,22,2,18,0,2,12,3,3,0,3,8,0,1,0,6,2013,56
2181,1972,PhD,Married,44325.0,69,516,0,21,0,0,5,4,8,2,7,8,0,1,1,17,2013,542
2182,1964,College,Married,42523.0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,6,2014,125
2183,1978,High_school,Single,26487.0,23,2,8,10,12,14,23,3,2,1,3,5,0,1,0,6,2013,69
2184,1957,Masters,Married,53233.0,18,28,0,9,3,0,0,1,1,0,3,4,0,1,0,4,2014,40
2185,1960,College,Married,67716.0,8,530,142,217,62,9,56,4,7,4,13,5,0,1,1,24,2013,1016
2186,1972,Masters,Married,76234.0,21,519,50,167,130,0,41,1,8,3,11,3,0,1,1,22,2014,907
2187,1956,PhD,Married,84117.0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,23,2014,1566
